   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   7.9383319e-01   7.9408230e-01   7.9433059e-01   7.9457806e-01   7.9482470e-01   7.9507053e-01   7.9531554e-01   7.9555974e-01   7.9580313e-01   7.9604572e-01   7.9628751e-01   7.9652849e-01   7.9676868e-01   7.9700808e-01   7.9724669e-01   7.9748451e-01   7.9772155e-01   7.9795781e-01   7.9819329e-01   7.9842799e-01   7.9866193e-01   7.9889510e-01   7.9912750e-01   7.9935914e-01   7.9959003e-01   7.9982015e-01   8.0004953e-01   8.0027816e-01   8.0050604e-01   8.0073317e-01   8.0095957e-01   8.0118523e-01   8.0141016e-01   8.0163435e-01   8.0185782e-01   8.0208057e-01   8.0230259e-01   8.0252389e-01   8.0274448e-01   8.0296436e-01   8.0318353e-01   8.0340199e-01   8.0361976e-01   8.0383682e-01   8.0405318e-01   8.0426885e-01   8.0448383e-01   8.0469813e-01   8.0491174e-01   8.0512467e-01   8.0533692e-01   8.0554850e-01   8.0575940e-01   8.0596964e-01   8.0617921e-01   8.0638812e-01   8.0659637e-01   8.0680396e-01   8.0701090e-01   8.0721719e-01   8.0742284e-01   8.0762784e-01   8.0783220e-01   8.0803592e-01   8.0823901e-01   8.0844147e-01   8.0864330e-01   8.0884450e-01   8.0904509e-01   8.0924505e-01   8.0944440e-01   8.0964313e-01   8.0984126e-01   8.1003878e-01   8.1023570e-01   8.1043201e-01   8.1062773e-01   8.1082286e-01   8.1101739e-01   8.1121134e-01   8.1140470e-01   8.1159748e-01   8.1178968e-01   8.1198131e-01   8.1217237e-01   8.1236285e-01   8.1255277e-01   8.1274213e-01   8.1293093e-01   8.1311917e-01   8.1330685e-01   8.1349399e-01   8.1368058e-01   8.1386663e-01   8.1405213e-01   8.1423710e-01   8.1442153e-01   8.1460543e-01   8.1478880e-01   8.1497164e-01
   5.7762226e-01   5.7860331e-01   5.7957792e-01   5.8054616e-01   5.8150806e-01   5.8246368e-01   5.8341305e-01   5.8435623e-01   5.8529325e-01   5.8622417e-01   5.8714904e-01   5.8806788e-01   5.8898076e-01   5.8988771e-01   5.9078877e-01   5.9168400e-01   5.9257343e-01   5.9345710e-01   5.9433506e-01   5.9520736e-01   5.9607402e-01   5.9693510e-01   5.9779063e-01   5.9864066e-01   5.9948523e-01   6.0032437e-01   6.0115813e-01   6.0198655e-01   6.0280966e-01   6.0362750e-01   6.0444012e-01   6.0524755e-01   6.0604983e-01   6.0684699e-01   6.0763909e-01   6.0842614e-01   6.0920819e-01   6.0998529e-01   6.1075745e-01   6.1152472e-01   6.1228714e-01   6.1304474e-01   6.1379756e-01   6.1454563e-01   6.1528898e-01   6.1602766e-01   6.1676169e-01   6.1749111e-01   6.1821595e-01   6.1893625e-01   6.1965204e-01   6.2036336e-01   6.2107023e-01   6.2177269e-01   6.2247077e-01   6.2316450e-01   6.2385392e-01   6.2453906e-01   6.2521995e-01   6.2589661e-01   6.2656908e-01   6.2723740e-01   6.2790158e-01   6.2856167e-01   6.2921769e-01   6.2986967e-01   6.3051765e-01   6.3116164e-01   6.3180168e-01   6.3243780e-01   6.3307003e-01   6.3369839e-01   6.3432291e-01   6.3494363e-01   6.3556056e-01   6.3617375e-01   6.3678320e-01   6.3738896e-01   6.3799104e-01   6.3858949e-01   6.3918431e-01   6.3977554e-01   6.4036320e-01   6.4094732e-01   6.4152793e-01   6.4210505e-01   6.4267871e-01   6.4324893e-01   6.4381573e-01   6.4437915e-01   6.4493920e-01   6.4549591e-01   6.4604931e-01   6.4659942e-01   6.4714625e-01   6.4768985e-01   6.4823022e-01   6.4876739e-01   6.4930139e-01   6.4983224e-01
   3.5545469e-01   3.5759772e-01   3.5972002e-01   3.6182180e-01   3.6390329e-01   3.6596470e-01   3.6800627e-01   3.7002819e-01   3.7203068e-01   3.7401396e-01   3.7597822e-01   3.7792368e-01   3.7985053e-01   3.8175899e-01   3.8364923e-01   3.8552147e-01   3.8737589e-01   3.8921269e-01   3.9103205e-01   3.9283416e-01   3.9461921e-01   3.9638739e-01   3.9813886e-01   3.9987381e-01   4.0159242e-01   4.0329486e-01   4.0498131e-01   4.0665193e-01   4.0830690e-01   4.0994638e-01   4.1157053e-01   4.1317953e-01   4.1477353e-01   4.1635269e-01   4.1791716e-01   4.1946712e-01   4.2100270e-01   4.2252407e-01   4.2403137e-01   4.2552475e-01   4.2700436e-01   4.2847035e-01   4.2992285e-01   4.3136202e-01   4.3278800e-01   4.3420091e-01   4.3560091e-01   4.3698812e-01   4.3836269e-01   4.3972474e-01   4.4107441e-01   4.4241182e-01   4.4373711e-01   4.4505040e-01   4.4635182e-01   4.4764149e-01   4.4891954e-01   4.5018609e-01   4.5144125e-01   4.5268515e-01   4.5391791e-01   4.5513963e-01   4.5635044e-01   4.5755045e-01   4.5873978e-01   4.5991852e-01   4.6108680e-01   4.6224472e-01   4.6339239e-01   4.6452991e-01   4.6565740e-01   4.6677495e-01   4.6788266e-01   4.6898064e-01   4.7006900e-01   4.7114782e-01   4.7221720e-01   4.7327725e-01   4.7432806e-01   4.7536972e-01   4.7640233e-01   4.7742598e-01   4.7844076e-01   4.7944677e-01   4.8044409e-01   4.8143281e-01   4.8241302e-01   4.8338481e-01   4.8434826e-01   4.8530345e-01   4.8625048e-01   4.8718942e-01   4.8812035e-01   4.8904336e-01   4.8995853e-01   4.9086594e-01   4.9176566e-01   4.9265777e-01   4.9354235e-01   4.9441948e-01
   1.3139403e-01   1.3504154e-01   1.3864292e-01   1.4219881e-01   1.4570984e-01   1.4917665e-01   1.5259986e-01   1.5598009e-01   1.5931792e-01   1.6261397e-01   1.6586880e-01   1.6908300e-01   1.7225714e-01   1.7539178e-01   1.7848746e-01   1.8154474e-01   1.8456414e-01   1.8754620e-01   1.9049144e-01   1.9340036e-01   1.9627348e-01   1.9911128e-01   2.0191427e-01   2.0468292e-01   2.0741771e-01   2.1011912e-01   2.1278759e-01   2.1542359e-01   2.1802757e-01   2.2059997e-01   2.2314123e-01   2.2565176e-01   2.2813201e-01   2.3058238e-01   2.3300329e-01   2.3539514e-01   2.3775833e-01   2.4009325e-01   2.4240030e-01   2.4467985e-01   2.4693227e-01   2.4915795e-01   2.5135724e-01   2.5353051e-01   2.5567811e-01   2.5780039e-01   2.5989770e-01   2.6197037e-01   2.6401874e-01   2.6604314e-01   2.6804389e-01   2.7002132e-01   2.7197574e-01   2.7390746e-01   2.7581678e-01   2.7770402e-01   2.7956946e-01   2.8141341e-01   2.8323614e-01   2.8503795e-01   2.8681911e-01   2.8857991e-01   2.9032061e-01   2.9204148e-01   2.9374280e-01   2.9542481e-01   2.9708778e-01   2.9873196e-01   3.0035759e-01   3.0196494e-01   3.0355423e-01   3.0512572e-01   3.0667962e-01   3.0821619e-01   3.0973564e-01   3.1123820e-01   3.1272409e-01   3.1419354e-01   3.1564676e-01   3.1708396e-01   3.1850535e-01   3.1991114e-01   3.2130153e-01   3.2267673e-01   3.2403693e-01   3.2538233e-01   3.2671312e-01   3.2802949e-01   3.2933163e-01   3.3061972e-01   3.3189394e-01   3.3315448e-01   3.3440151e-01   3.3563520e-01   3.3685572e-01   3.3806326e-01   3.3925796e-01   3.4044000e-01   3.4160954e-01   3.4276674e-01
  -9.0720011e-02  -8.5337815e-02  -8.0038738e-02  -7.4821364e-02  -6.9684302e-02  -6.4626186e-02  -5.9645674e-02  -5.4741446e-02  -4.9912207e-02  -4.5156682e-02  -4.0473621e-02  -3.5861795e-02  -3.1319995e-02  -2.6847037e-02  -2.2441752e-02  -1.8102998e-02  -1.3829647e-02  -9.6205958e-03  -5.4747573e-03  -1.3910648e-03   2.6315299e-03   6.5940564e-03   1.0497526e-02   1.4342934e-02   1.8131254e-02   2.1863448e-02   2.5540456e-02   2.9163205e-02   3.2732605e-02   3.6249547e-02   3.9714910e-02   4.3129557e-02   4.6494333e-02   4.9810072e-02   5.3077590e-02   5.6297690e-02   5.9471162e-02   6.2598780e-02   6.5681306e-02   6.8719486e-02   7.1714057e-02   7.4665740e-02   7.7575244e-02   8.0443265e-02   8.3270488e-02   8.6057585e-02   8.8805217e-02   9.1514032e-02   9.4184668e-02   9.6817751e-02   9.9413896e-02   1.0197371e-01   1.0449778e-01   1.0698670e-01   1.0944103e-01   1.1186134e-01   1.1424819e-01   1.1660211e-01   1.1892365e-01   1.2121332e-01   1.2347164e-01   1.2569912e-01   1.2789625e-01   1.3006353e-01   1.3220143e-01   1.3431043e-01   1.3639098e-01   1.3844356e-01   1.4046859e-01   1.4246653e-01   1.4443781e-01   1.4638285e-01   1.4830206e-01   1.5019586e-01   1.5206465e-01   1.5390883e-01   1.5572878e-01   1.5752490e-01   1.5929754e-01   1.6104709e-01   1.6277391e-01   1.6447835e-01   1.6616076e-01   1.6782149e-01   1.6946088e-01   1.7107926e-01   1.7267695e-01   1.7425428e-01   1.7581156e-01   1.7734911e-01   1.7886722e-01   1.8036621e-01   1.8184635e-01   1.8330795e-01   1.8475129e-01   1.8617664e-01   1.8758429e-01   1.8897450e-01   1.9034754e-01   1.9170367e-01
  -3.0743001e-01  -3.0020708e-01  -2.9311447e-01  -2.8614960e-01  -2.7930994e-01  -2.7259304e-01  -2.6599648e-01  -2.5951787e-01  -2.5315490e-01  -2.4690530e-01  -2.4076682e-01  -2.3473729e-01  -2.2881456e-01  -2.2299652e-01  -2.1728113e-01  -2.1166636e-01  -2.0615024e-01  -2.0073083e-01  -1.9540624e-01  -1.9017461e-01  -1.8503411e-01  -1.7998296e-01  -1.7501941e-01  -1.7014176e-01  -1.6534832e-01  -1.6063745e-01  -1.5600753e-01  -1.5145700e-01  -1.4698430e-01  -1.4258792e-01  -1.3826638e-01  -1.3401823e-01  -1.2984203e-01  -1.2573640e-01  -1.2169997e-01  -1.1773140e-01  -1.1382938e-01  -1.0999262e-01  -1.0621988e-01  -1.0250990e-01  -9.8861497e-02  -9.5273475e-02  -9.1744679e-02  -8.8273973e-02  -8.4860247e-02  -8.1502410e-02  -7.8199395e-02  -7.4950158e-02  -7.1753674e-02  -6.8608940e-02  -6.5514974e-02  -6.2470812e-02  -5.9475513e-02  -5.6528152e-02  -5.3627824e-02  -5.0773642e-02  -4.7964738e-02  -4.5200261e-02  -4.2479377e-02  -3.9801270e-02  -3.7165139e-02  -3.4570200e-02  -3.2015686e-02  -2.9500843e-02  -2.7024936e-02  -2.4587240e-02  -2.2187049e-02  -1.9823670e-02  -1.7496422e-02  -1.5204640e-02  -1.2947673e-02  -1.0724880e-02  -8.5356353e-03  -6.3793257e-03  -4.2553498e-03  -2.1631182e-03  -1.0205354e-04   1.9284100e-03   3.9288269e-03   5.8997406e-03   7.8416835e-03   9.7551777e-03   1.1640734e-02   1.3498855e-02   1.5330031e-02   1.7134743e-02   1.8913465e-02   2.0666657e-02   2.2394774e-02   2.4098260e-02   2.5777551e-02   2.7433073e-02   2.9065245e-02   3.0674478e-02   3.2261174e-02   3.3825727e-02   3.5368523e-02   3.6889942e-02   3.8390356e-02   3.9870127e-02
  -5.1575999e-01  -5.0671314e-01  -4.9785116e-01  -4.8916999e-01  -4.8066561e-01  -4.7233413e-01  -4.6417170e-01  -4.5617458e-01  -4.4833912e-01  -4.4066174e-01  -4.3313893e-01  -4.2576727e-01  -4.1854342e-01  -4.1146410e-01  -4.0452612e-01  -3.9772634e-01  -3.9106171e-01  -3.8452924e-01  -3.7812601e-01  -3.7184915e-01  -3.6569589e-01  -3.5966349e-01  -3.5374928e-01  -3.4795066e-01  -3.4226508e-01  -3.3669005e-01  -3.3122314e-01  -3.2586197e-01  -3.2060422e-01  -3.1544761e-01  -3.1038994e-01  -3.0542903e-01  -3.0056276e-01  -2.9578906e-01  -2.9110592e-01  -2.8651135e-01  -2.8200342e-01  -2.7758025e-01  -2.7324000e-01  -2.6898086e-01  -2.6480108e-01  -2.6069893e-01  -2.5667274e-01  -2.5272086e-01  -2.4884170e-01  -2.4503368e-01  -2.4129527e-01  -2.3762498e-01  -2.3402136e-01  -2.3048296e-01  -2.2700840e-01  -2.2359631e-01  -2.2024537e-01  -2.1695426e-01  -2.1372173e-01  -2.1054653e-01  -2.0742744e-01  -2.0436329e-01  -2.0135290e-01  -1.9839516e-01  -1.9548895e-01  -1.9263319e-01  -1.8982683e-01  -1.8706884e-01  -1.8435820e-01  -1.8169394e-01  -1.7907509e-01  -1.7650071e-01  -1.7396987e-01  -1.7148169e-01  -1.6903528e-01  -1.6662979e-01  -1.6426437e-01  -1.6193821e-01  -1.5965051e-01  -1.5740048e-01  -1.5518735e-01  -1.5301039e-01  -1.5086885e-01  -1.4876203e-01  -1.4668922e-01  -1.4464974e-01  -1.4264293e-01  -1.4066813e-01  -1.3872470e-01  -1.3681202e-01  -1.3492948e-01  -1.3307649e-01  -1.3125246e-01  -1.2945681e-01  -1.2768900e-01  -1.2594848e-01  -1.2423471e-01  -1.2254718e-01  -1.2088537e-01  -1.1924879e-01  -1.1763695e-01  -1.1604937e-01  -1.1448558e-01  -1.1294514e-01
  -7.1325066e-01  -7.0250709e-01  -6.9200670e-01  -6.8174361e-01  -6.7171204e-01  -6.6190637e-01  -6.5232113e-01  -6.4295095e-01  -6.3379059e-01  -6.2483495e-01  -6.1607903e-01  -6.0751798e-01  -5.9914705e-01  -5.9096159e-01  -5.8295708e-01  -5.7512911e-01  -5.6747338e-01  -5.5998569e-01  -5.5266193e-01  -5.4549811e-01  -5.3849033e-01  -5.3163479e-01  -5.2492778e-01  -5.1836568e-01  -5.1194498e-01  -5.0566222e-01  -4.9951406e-01  -4.9349722e-01  -4.8760853e-01  -4.8184486e-01  -4.7620320e-01  -4.7068059e-01  -4.6527415e-01  -4.5998107e-01  -4.5479862e-01  -4.4972412e-01  -4.4475499e-01  -4.3988869e-01  -4.3512274e-01  -4.3045474e-01  -4.2588235e-01  -4.2140327e-01  -4.1701528e-01  -4.1271621e-01  -4.0850393e-01  -4.0437639e-01  -4.0033157e-01  -3.9636752e-01  -3.9248232e-01  -3.8867411e-01  -3.8494108e-01  -3.8128145e-01  -3.7769351e-01  -3.7417558e-01  -3.7072601e-01  -3.6734321e-01  -3.6402563e-01  -3.6077175e-01  -3.5758009e-01  -3.5444922e-01  -3.5137772e-01  -3.4836423e-01  -3.4540742e-01  -3.4250598e-01  -3.3965865e-01  -3.3686420e-01  -3.3412141e-01  -3.3142912e-01  -3.2878618e-01  -3.2619148e-01  -3.2364392e-01  -3.2114245e-01  -3.1868602e-01  -3.1627365e-01  -3.1390433e-01  -3.1157712e-01  -3.0929107e-01  -3.0704528e-01  -3.0483886e-01  -3.0267093e-01  -3.0054067e-01  -2.9844723e-01  -2.9638982e-01  -2.9436765e-01  -2.9237997e-01  -2.9042601e-01  -2.8850506e-01  -2.8661640e-01  -2.8475934e-01  -2.8293321e-01  -2.8113734e-01  -2.7937110e-01  -2.7763385e-01  -2.7592499e-01  -2.7424392e-01  -2.7259004e-01  -2.7096280e-01  -2.6936164e-01  -2.6778602e-01  -2.6623540e-01
  -8.9793824e-01  -8.8571574e-01  -8.7379453e-01  -8.6216673e-01  -8.5082469e-01  -8.3976092e-01  -8.2896811e-01  -8.1843916e-01  -8.0816713e-01  -7.9814524e-01  -7.8836692e-01  -7.7882573e-01  -7.6951542e-01  -7.6042989e-01  -7.5156319e-01  -7.4290953e-01  -7.3446329e-01  -7.2621897e-01  -7.1817123e-01  -7.1031487e-01  -7.0264481e-01  -6.9515613e-01  -6.8784402e-01  -6.8070382e-01  -6.7373098e-01  -6.6692107e-01  -6.6026979e-01  -6.5377295e-01  -6.4742647e-01  -6.4122638e-01  -6.3516884e-01  -6.2925008e-01  -6.2346646e-01  -6.1781443e-01  -6.1229052e-01  -6.0689139e-01  -6.0161376e-01  -5.9645447e-01  -5.9141041e-01  -5.8647858e-01  -5.8165607e-01  -5.7694002e-01  -5.7232768e-01  -5.6781636e-01  -5.6340345e-01  -5.5908639e-01  -5.5486273e-01  -5.5073007e-01  -5.4668605e-01  -5.4272842e-01  -5.3885496e-01  -5.3506353e-01  -5.3135203e-01  -5.2771845e-01  -5.2416079e-01  -5.2067714e-01  -5.1726564e-01  -5.1392446e-01  -5.1065184e-01  -5.0744607e-01  -5.0430547e-01  -5.0122842e-01  -4.9821334e-01  -4.9525870e-01  -4.9236299e-01  -4.8952477e-01  -4.8674262e-01  -4.8401517e-01  -4.8134108e-01  -4.7871905e-01  -4.7614782e-01  -4.7362615e-01  -4.7115284e-01  -4.6872673e-01  -4.6634670e-01  -4.6401162e-01  -4.6172044e-01  -4.5947210e-01  -4.5726560e-01  -4.5509994e-01  -4.5297416e-01  -4.5088732e-01  -4.4883851e-01  -4.4682685e-01  -4.4485147e-01  -4.4291153e-01  -4.4100621e-01  -4.3913472e-01  -4.3729628e-01  -4.3549014e-01  -4.3371556e-01  -4.3197182e-01  -4.3025822e-01  -4.2857410e-01  -4.2691878e-01  -4.2529163e-01  -4.2369201e-01  -4.2211932e-01  -4.2057296e-01  -4.1905235e-01
