   3.8975551e+00   3.8988229e+00   3.9014961e+00   3.9029446e+00   3.9031540e+00   3.9021101e+00   3.8997987e+00   3.8963763e+00   3.8998553e+00   3.9021193e+00   3.9031537e+00   3.9029442e+00   3.9014766e+00   3.8987370e+00   3.8976779e+00   3.9007510e+00   3.9026040e+00   3.9032227e+00   3.9025928e+00   3.9007000e+00   3.8975306e+00   3.8988440e+00   3.9015093e+00   3.9029499e+00   3.9031513e+00   3.9020992e+00   3.8997797e+00   3.8964025e+00   3.8998738e+00   3.9021299e+00   3.9031563e+00   3.9029388e+00
   3.9822556e+00   3.9851331e+00   3.9878100e+00   3.9883524e+00   3.9867277e+00   3.9829038e+00   3.9846393e+00   3.9875864e+00   3.9884031e+00   3.9870569e+00   3.9835156e+00   3.9841113e+00   3.9873280e+00   3.9884186e+00   3.9873504e+00   3.9840911e+00   3.9835493e+00   3.9870350e+00   3.9883989e+00   3.9876081e+00   3.9846304e+00   3.9829531e+00   3.9867074e+00   3.9883441e+00   3.9878302e+00   3.9851335e+00   3.9823230e+00   3.9863453e+00   3.9882542e+00   3.9880167e+00   3.9856005e+00   3.9816589e+00
   4.0713509e+00   4.0730810e+00   4.0715109e+00   4.0665794e+00   4.0706392e+00   4.0730016e+00   4.0720758e+00   4.0678002e+00   4.0698065e+00   4.0727988e+00   4.0725149e+00   4.0688931e+00   4.0688531e+00   4.0724730e+00   4.0728287e+00   4.0698584e+00   4.0677796e+00   4.0720247e+00   4.0730177e+00   4.0706965e+00   4.0665863e+00   4.0714542e+00   4.0730822e+00   4.0714080e+00   4.0663705e+00   4.0707622e+00   4.0730228e+00   4.0719932e+00   4.0676120e+00   4.0699490e+00   4.0728399e+00   4.0724526e+00
   4.1544575e+00   4.1521817e+00   4.1567006e+00   4.1565998e+00   4.1517752e+00   4.1547050e+00   4.1572305e+00   4.1550908e+00   4.1512503e+00   4.1563682e+00   4.1568804e+00   4.1526822e+00   4.1540321e+00   4.1571626e+00   4.1556417e+00   4.1502413e+00   4.1559564e+00   4.1570796e+00   4.1535061e+00   4.1532808e+00   4.1570145e+00   4.1561106e+00   4.1504652e+00   4.1554653e+00   4.1571978e+00   4.1542472e+00   4.1524512e+00   4.1567864e+00   4.1564977e+00   4.1514810e+00   4.1548953e+00   4.1572352e+00
   4.2356112e+00   4.2388036e+00   4.2407980e+00   4.2365072e+00   4.2381840e+00   4.2408850e+00   4.2373193e+00   4.2374850e+00   4.2408905e+00   4.2380478e+00   4.2367069e+00   4.2408147e+00   4.2386929e+00   4.2358498e+00   4.2406579e+00   4.2392549e+00   4.2349141e+00   4.2404202e+00   4.2397339e+00   4.2338999e+00   4.2401019e+00   4.2401303e+00   4.2338225e+00   4.2397033e+00   4.2404442e+00   4.2348672e+00   4.2392247e+00   4.2406759e+00   4.2358277e+00   4.2386662e+00   4.2408256e+00   4.2367041e+00
   4.3172322e+00   4.3231790e+00   4.3229822e+00   4.3178723e+00   4.3238386e+00   4.3218099e+00   4.3199117e+00   4.3240881e+00   4.3202151e+00   4.3215504e+00   4.3239245e+00   4.3181953e+00   4.3227857e+00   4.3233451e+00   4.3169096e+00   4.3236147e+00   4.3223472e+00   4.3191144e+00   4.3240346e+00   4.3209280e+00   4.3209196e+00   4.3240426e+00   4.3190848e+00   4.3223225e+00   4.3236360e+00   4.3168148e+00   4.3233204e+00   4.3228120e+00   4.3182483e+00   4.3239103e+00   4.3215679e+00   4.3202196e+00
   4.4045032e+00   4.4063219e+00   4.3998004e+00   4.4066488e+00   4.4035002e+00   4.4044028e+00   4.4063678e+00   4.3996277e+00   4.4066199e+00   4.4036199e+00   4.4043003e+00   4.4064114e+00   4.3994529e+00   4.4065888e+00   4.4037374e+00   4.4041957e+00   4.4064530e+00   4.3992761e+00   4.4065556e+00   4.4038527e+00   4.4040890e+00   4.4064923e+00   4.3990972e+00   4.4065202e+00   4.4039658e+00   4.4039802e+00   4.4065295e+00   4.3989365e+00   4.4064827e+00   4.4040766e+00   4.4038693e+00   4.4065645e+00
   4.4880518e+00   4.4844950e+00   4.4890378e+00   4.4812550e+00   4.4889623e+00   4.4848431e+00   4.4878368e+00   4.4873426e+00   4.4856728e+00   4.4887646e+00   4.4824819e+00   4.4891205e+00   4.4835121e+00   4.4884217e+00   4.4864541e+00   4.4866798e+00   4.4883141e+00   4.4839062e+00   4.4891034e+00   4.4819993e+00   4.4888333e+00   4.4853858e+00   4.4875153e+00   4.4876856e+00   4.4851610e+00   4.4889101e+00   4.4817819e+00   4.4890706e+00   4.4841368e+00   4.4881785e+00   4.4868783e+00   4.4862454e+00
   4.5699700e+00   4.5681702e+00   4.5692194e+00   4.5691520e+00   4.5682696e+00   4.5699263e+00   4.5671213e+00   4.5704939e+00   4.5657756e+00   4.5708558e+00   4.5642335e+00   4.5710130e+00   4.5630989e+00   4.5709664e+00   4.5648133e+00   4.5707170e+00   4.5663168e+00   4.5702658e+00   4.5676103e+00   4.5696138e+00   4.5686947e+00   4.5687620e+00   4.5695711e+00   4.5677112e+00   4.5702403e+00   4.5664626e+00   4.5707033e+00   4.5650171e+00   4.5709611e+00   4.5633756e+00   4.5710147e+00   4.5639959e+00
   4.6480022e+00   4.6518503e+00   4.6483555e+00   4.6517035e+00   4.6486945e+00   4.6515418e+00   4.6490192e+00   4.6513652e+00   4.6493296e+00   4.6511735e+00   4.6496256e+00   4.6509668e+00   4.6499073e+00   4.6507451e+00   4.6501745e+00   4.6505084e+00   4.6504274e+00   4.6502566e+00   4.6506658e+00   4.6499897e+00   4.6508898e+00   4.6497077e+00   4.6510993e+00   4.6494106e+00   4.6512943e+00   4.6490984e+00   4.6514748e+00   4.6487710e+00   4.6516408e+00   4.6484285e+00   4.6517922e+00   4.6480707e+00
