   7.8238745e+00   9.2922485e+00   6.3198306e+00   9.9626422e+00   7.4883199e+00   9.4450603e+00   6.4756851e+00   9.8773997e+00   7.8265238e+00   9.2898785e+00   6.3182527e+00   9.9524267e+00   7.4900976e+00   9.4357689e+00   6.4725563e+00   9.8917868e+00   7.8281794e+00   9.2970891e+00   6.3172841e+00   9.9567948e+00   7.4825115e+00   9.4478326e+00   6.4738803e+00   9.8805503e+00   7.8202486e+00   9.2844245e+00   6.3200945e+00   9.9613408e+00   7.4904010e+00   9.4385061e+00   6.4753173e+00   9.8869053e+00
   6.5075533e+00   9.8869717e+00   7.9066457e+00   9.2775157e+00   6.2721091e+00   9.9900508e+00   7.4567785e+00   9.4754366e+00   6.4744489e+00   9.8940766e+00   7.8708007e+00   9.2834795e+00   6.2886691e+00   9.9877008e+00   7.3855203e+00   9.5014639e+00   6.5116846e+00   9.8717534e+00   7.9092910e+00   9.2672960e+00   6.2743420e+00   9.9866441e+00   7.4645990e+00   9.4584173e+00   6.4736953e+00   9.9013454e+00   7.8789799e+00   9.2912906e+00   6.2835174e+00   9.9689020e+00   7.3868906e+00   9.5059953e+00
   6.2285905e+00   1.0021430e+01   7.5422205e+00   9.4485532e+00   6.4277422e+00   9.9286467e+00   7.8827851e+00   9.3024951e+00   6.2759242e+00   9.9943656e+00   7.3011598e+00   9.5507224e+00   6.5349762e+00   9.8827625e+00   7.9729603e+00   9.2639430e+00   6.2370678e+00   1.0003134e+01   7.4025901e+00   9.5104891e+00   6.4862786e+00   9.9073981e+00   7.9357171e+00   9.2833912e+00   6.2494751e+00   9.9965787e+00   7.6394619e+00   9.4034518e+00   6.3774101e+00   9.9568067e+00   7.8345934e+00   9.3282767e+00
   6.3744201e+00   9.9649908e+00   7.1005116e+00   9.6483035e+00   6.6164642e+00   9.8506452e+00   8.0614828e+00   9.2323891e+00   6.1938981e+00   1.0046002e+01   7.4006244e+00   9.5198272e+00   6.4790739e+00   9.9136217e+00   7.0139545e+00   9.6956916e+00   6.6699040e+00   9.8427105e+00   8.0784232e+00   9.2331220e+00   6.1762752e+00   1.0050458e+01   7.4490600e+00   9.5099849e+00   6.4515207e+00   9.9344610e+00   7.0300287e+00   9.6773629e+00   6.6533792e+00   9.8312337e+00   8.0824116e+00   9.2205678e+00
   6.5781010e+00   9.8943233e+00   8.0583761e+00   9.2609136e+00   6.1773474e+00   1.0054406e+01   7.3098952e+00   9.5862636e+00   6.5055514e+00   9.9243310e+00   6.9593234e+00   9.7166131e+00   6.6756994e+00   9.8425824e+00   8.1230531e+00   9.2314680e+00   6.1577106e+00   1.0076595e+01   7.6608143e+00   9.4392151e+00   6.3492739e+00   9.9846457e+00   7.0877441e+00   9.6717105e+00   6.6091065e+00   9.8674001e+00   6.8842441e+00   9.7613230e+00   6.7200888e+00   9.8341573e+00   8.1351611e+00   9.2253542e+00
   7.0061393e+00   9.7162829e+00   8.2974511e+00   9.1691455e+00   6.0798244e+00   1.0121632e+01   7.5105367e+00   9.5181387e+00   6.4061079e+00   9.9720721e+00   7.0030070e+00   9.7228627e+00   8.2903512e+00   9.1652993e+00   6.0821118e+00   1.0108074e+01   7.5186312e+00   9.5007780e+00   6.4026230e+00   9.9698995e+00   7.0112325e+00   9.7265254e+00   6.6380727e+00   9.8816380e+00   6.8455602e+00   9.7775131e+00   8.2296647e+00   9.1944550e+00   6.1089678e+00   1.0108144e+01   7.3723563e+00   9.5709743e+00
   6.6152759e+00   9.8954919e+00   6.8346301e+00   9.8075239e+00   6.7093048e+00   9.8642857e+00   8.1849638e+00   9.2378988e+00   6.1144751e+00   1.0098993e+01   7.2702854e+00   9.6245627e+00   6.4955324e+00   9.9384541e+00   8.0883600e+00   9.2733484e+00   6.1591738e+00   1.0097638e+01   7.8262451e+00   9.4016206e+00   6.2583458e+00   1.0045871e+01   7.9196906e+00   9.3564685e+00   6.2207655e+00   1.0051887e+01   7.1369967e+00   9.6880069e+00   6.5593643e+00   9.9208532e+00   8.1203670e+00   9.2627383e+00
   7.5111309e+00   9.5493232e+00   8.5113544e+00   9.1120975e+00   5.9807545e+00   1.0182044e+01   7.5059561e+00   9.5489664e+00   8.5085795e+00   9.1070928e+00   5.9836133e+00   1.0161903e+01   7.5097524e+00   9.5337571e+00   8.5023720e+00   9.1018360e+00   5.9817058e+00   1.0180980e+01   7.5154325e+00   9.5458564e+00   8.5119304e+00   9.1109802e+00   5.9790068e+00   1.0184104e+01   7.5315693e+00   9.5404704e+00   6.3695023e+00   1.0016522e+01   8.0425761e+00   9.3221700e+00   6.1647927e+00   1.0097244e+01
   7.0002416e+00   9.7576315e+00   8.3592301e+00   9.1900203e+00   6.0350605e+00   1.0171203e+01   7.2460164e+00   9.6698078e+00   6.4816052e+00   9.9834849e+00   8.1308437e+00   9.2993152e+00   6.1205602e+00   1.0125528e+01   7.1474879e+00   9.6939721e+00   6.5238283e+00   9.9552764e+00   6.8370283e+00   9.8338168e+00   8.2933401e+00   9.2194777e+00   6.0601164e+00   1.0157605e+01   7.8347137e+00   9.4309145e+00   8.6241971e+00   9.0772675e+00   5.9318855e+00   1.0210753e+01   7.5357513e+00   9.5480854e+00
   6.5295895e+00   9.9651948e+00   8.1939374e+00   9.2937058e+00   6.0888502e+00   1.0135073e+01   7.1341087e+00   9.7278421e+00   6.5142243e+00   9.9587468e+00   8.1889553e+00   9.2920080e+00   8.7241210e+00   9.0406539e+00   5.8787882e+00   1.0247439e+01   7.5114322e+00   9.5818327e+00   8.5462437e+00   9.1328370e+00   5.9578855e+00   1.0191148e+01   7.2998159e+00   9.6537853e+00   6.4456565e+00   9.9913779e+00   8.1536505e+00   9.3088927e+00   6.1075485e+00   1.0136485e+01   7.1188757e+00   9.7379780e+00
